tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
250 ; 2 ; 1 ; custom ; 1 ; 0,022938013076782227 ; - ; 5.304518664047151
250 ; 2 ; 1 ; custom ; 1 ; 0,03443098068237305 ; - ; 6.457925636007827
250 ; 2 ; 1 ; custom ; 1 ; 0,023710012435913086 ; - ; 6.25
250 ; 2 ; 1 ; custom ; 1 ; 0,02493000030517578 ; - ; 6.4833005893909625
250 ; 2 ; 1 ; custom ; 1 ; 0,02607107162475586 ; - ; 4.12573673870334
250 ; 2 ; 1 ; custom ; 1 ; 0,023025989532470703 ; - ; 6.457925636007827
250 ; 2 ; 1 ; custom ; 1 ; 0,02798008918762207 ; - ; 6.8493150684931505
250 ; 2 ; 1 ; custom ; 1 ; 0,027534008026123047 ; - ; 6.508875739644971
250 ; 2 ; 1 ; custom ; 1 ; 0,020925045013427734 ; - ; 6.066536203522505
250 ; 2 ; 1 ; custom ; 1 ; 0,014396905899047852 ; - ; 3.3398821218074657
250 ; 2 ; 5 ; custom ; 1 ; 0,3318760395050049 ; - ; 23.62204724409449
250 ; 2 ; 5 ; custom ; 1 ; 0,26483988761901855 ; - ; 21.96078431372549
250 ; 2 ; 5 ; custom ; 1 ; 0,13402009010314941 ; - ; 16.99604743083004
250 ; 2 ; 5 ; custom ; 1 ; 0,13789677619934082 ; - ; 17.87819253438114
250 ; 2 ; 5 ; custom ; 1 ; 0,15019583702087402 ; - ; 16.535433070866144
250 ; 2 ; 5 ; custom ; 1 ; 0,16211938858032227 ; - ; 18.11023622047244
250 ; 2 ; 5 ; custom ; 1 ; 0,2002851963043213 ; - ; 19.921875
250 ; 2 ; 5 ; custom ; 1 ; 0,12985014915466309 ; - ; 14.566929133858267
250 ; 2 ; 5 ; custom ; 1 ; 0,10881304740905762 ; - ; 15.187376725838265
250 ; 2 ; 5 ; custom ; 1 ; 0,16585898399353027 ; - ; 16.470588235294116
250 ; 2 ; 10 ; custom ; 1 ; 0,8348672389984131 ; - ; 35.039370078740156
250 ; 2 ; 10 ; custom ; 1 ; 0,2460942268371582 ; - ; 21.893491124260358
250 ; 2 ; 10 ; custom ; 1 ; 0,42975306510925293 ; - ; 26.027397260273972
250 ; 2 ; 10 ; custom ; 1 ; 0,5725321769714355 ; - ; 31.08910891089109
250 ; 2 ; 10 ; custom ; 1 ; 0,6373329162597656 ; - ; 31.372549019607842
250 ; 2 ; 10 ; custom ; 1 ; 0,4857161045074463 ; - ; 30.039525691699602
250 ; 2 ; 10 ; custom ; 1 ; 0,25445103645324707 ; - ; 22.89628180039139
250 ; 2 ; 10 ; custom ; 1 ; 0,2658100128173828 ; - ; 22.593320235756384
250 ; 2 ; 10 ; custom ; 1 ; 0,5077469348907471 ; - ; 29.01960784313726
250 ; 2 ; 10 ; custom ; 1 ; 0,6556730270385742 ; - ; 31.506849315068493
250 ; 2 ; 20 ; custom ; 1 ; 1,6404929161071777 ; - ; 46.8503937007874
250 ; 2 ; 20 ; custom ; 1 ; 1,6037070751190186 ; - ; 44.031311154598825
250 ; 2 ; 20 ; custom ; 1 ; 1,7497308254241943 ; - ; 43.02554027504912
250 ; 2 ; 20 ; custom ; 1 ; 0,8483829498291016 ; - ; 35.039370078740156
250 ; 2 ; 20 ; custom ; 1 ; 0,667334794998169 ; - ; 33.33333333333333
250 ; 2 ; 20 ; custom ; 1 ; 1,314574956893921 ; - ; 43.6399217221135
250 ; 2 ; 20 ; custom ; 1 ; 3,510341167449951 ; - ; 59.21568627450981
250 ; 2 ; 20 ; custom ; 1 ; 1,5739779472351074 ; - ; 45.808966861598435
250 ; 2 ; 20 ; custom ; 1 ; 1,2259972095489502 ; - ; 40.11741682974559
250 ; 2 ; 20 ; custom ; 1 ; 0,824958086013794 ; - ; 33.33333333333333
250 ; 2 ; 100 ; custom ; 1 ; 7,977128982543945 ; - ; 82.84600389863547
250 ; 2 ; 100 ; custom ; 1 ; 7,75662899017334 ; - ; 83.4319526627219
250 ; 2 ; 100 ; custom ; 1 ; 7,0867180824279785 ; - ; 79.61538461538461
250 ; 2 ; 100 ; custom ; 1 ; 8,588469982147217 ; - ; 84.10852713178295
250 ; 2 ; 100 ; custom ; 1 ; 6,630928993225098 ; - ; 76.31067961165049
250 ; 2 ; 100 ; custom ; 1 ; 4,200764894485474 ; - ; 66.66666666666666
250 ; 2 ; 100 ; custom ; 1 ; 2,7603509426116943 ; - ; 55.38461538461539
250 ; 2 ; 100 ; custom ; 1 ; 5,794756889343262 ; - ; 73.48927875243665
250 ; 2 ; 100 ; custom ; 1 ; 6,7643959522247314 ; - ; 76.44787644787645
250 ; 2 ; 100 ; custom ; 1 ; 8,945924997329712 ; - ; 86.74463937621833
250 ; 5 ; 1 ; custom ; 1 ; 0,03502368927001953 ; - ; 5.639614855570839
250 ; 5 ; 1 ; custom ; 1 ; 0,032798051834106445 ; - ; 5.117565698478561
250 ; 5 ; 1 ; custom ; 1 ; 0,03974103927612305 ; - ; 5.364511691884457
250 ; 5 ; 1 ; custom ; 1 ; 0,0419919490814209 ; - ; 4.840940525587829
250 ; 5 ; 1 ; custom ; 1 ; 0,049095869064331055 ; - ; 5.524861878453039
250 ; 5 ; 1 ; custom ; 1 ; 0,03999495506286621 ; - ; 5.103448275862069
250 ; 5 ; 1 ; custom ; 1 ; 0,03992819786071777 ; - ; 5.524861878453039
250 ; 5 ; 1 ; custom ; 1 ; 0,040402889251708984 ; - ; 5.364511691884457
250 ; 5 ; 1 ; custom ; 1 ; 0,038041114807128906 ; - ; 5.089408528198074
250 ; 5 ; 1 ; custom ; 1 ; 0,03267979621887207 ; - ; 5.379310344827586
250 ; 5 ; 5 ; custom ; 1 ; 0,3456590175628662 ; - ; 16.343490304709142
250 ; 5 ; 5 ; custom ; 1 ; 0,5163719654083252 ; - ; 20.551724137931036
250 ; 5 ; 5 ; custom ; 1 ; 0,22245502471923828 ; - ; 12.742382271468145
250 ; 5 ; 5 ; custom ; 1 ; 0,575606107711792 ; - ; 20.0
250 ; 5 ; 5 ; custom ; 1 ; 0,13164806365966797 ; - ; 9.54356846473029
250 ; 5 ; 5 ; custom ; 1 ; 0,25316405296325684 ; - ; 15.426997245179063
250 ; 5 ; 5 ; custom ; 1 ; 0,4984300136566162 ; - ; 19.613259668508288
250 ; 5 ; 5 ; custom ; 1 ; 0,5126509666442871 ; - ; 19.288645690834475
250 ; 5 ; 5 ; custom ; 1 ; 0,5328347682952881 ; - ; 19.834710743801654
250 ; 5 ; 5 ; custom ; 1 ; 0,5444478988647461 ; - ; 19.83356449375867
250 ; 5 ; 10 ; custom ; 1 ; 1,0836310386657715 ; - ; 25.96685082872928
250 ; 5 ; 10 ; custom ; 1 ; 1,313795804977417 ; - ; 30.662983425414364
250 ; 5 ; 10 ; custom ; 1 ; 1,5728349685668945 ; - ; 32.50345781466113
250 ; 5 ; 10 ; custom ; 1 ; 0,9531998634338379 ; - ; 27.023319615912207
250 ; 5 ; 10 ; custom ; 1 ; 0,9653797149658203 ; - ; 27.372764786795052
250 ; 5 ; 10 ; custom ; 1 ; 1,632624864578247 ; - ; 32.780082987551864
250 ; 5 ; 10 ; custom ; 1 ; 1,7669219970703125 ; - ; 34.15637860082305
250 ; 5 ; 10 ; custom ; 1 ; 1,343703031539917 ; - ; 28.71012482662968
250 ; 5 ; 10 ; custom ; 1 ; 0,9077150821685791 ; - ; 25.69060773480663
250 ; 5 ; 10 ; custom ; 1 ; 1,2002460956573486 ; - ; 30.02754820936639
250 ; 5 ; 20 ; custom ; 1 ; 3,4769911766052246 ; - ; 43.40659340659341
250 ; 5 ; 20 ; custom ; 1 ; 4,020817756652832 ; - ; 47.368421052631575
250 ; 5 ; 20 ; custom ; 1 ; 3,866344928741455 ; - ; 44.36717663421418
250 ; 5 ; 20 ; custom ; 1 ; 3,6457862854003906 ; - ; 46.111111111111114
250 ; 5 ; 20 ; custom ; 1 ; 3,004117965698242 ; - ; 41.64383561643836
250 ; 5 ; 20 ; custom ; 1 ; 3,512171983718872 ; - ; 45.70637119113574
250 ; 5 ; 20 ; custom ; 1 ; 3,427057981491089 ; - ; 44.307270233196164
250 ; 5 ; 20 ; custom ; 1 ; 4,100609064102173 ; - ; 47.51381215469613
250 ; 5 ; 20 ; custom ; 1 ; 4,731689214706421 ; - ; 50.413223140495866
250 ; 5 ; 20 ; custom ; 1 ; 5,314227819442749 ; - ; 53.591160220994475
250 ; 5 ; 100 ; custom ; 1 ; 15,8695969581604 ; - ; 82.34482758620689
250 ; 5 ; 100 ; custom ; 1 ; 9,247673988342285 ; - ; 66.7574931880109
250 ; 5 ; 100 ; custom ; 1 ; 17,001596212387085 ; - ; 85.6551724137931
250 ; 5 ; 100 ; custom ; 1 ; 21,321061849594116 ; - ; 92.32876712328768
250 ; 5 ; 100 ; custom ; 1 ; 18,783902883529663 ; - ; 88.95027624309392
250 ; 5 ; 100 ; custom ; 1 ; 14,284240007400513 ; - ; 79.06336088154269
250 ; 5 ; 100 ; custom ; 1 ; 15,076873064041138 ; - ; 79.291553133515
250 ; 5 ; 100 ; custom ; 1 ; 15,046640872955322 ; - ; 79.12087912087912
250 ; 5 ; 100 ; custom ; 1 ; 18,426592111587524 ; - ; 86.0655737704918
250 ; 5 ; 100 ; custom ; 1 ; 12,73225712776184 ; - ; 75.9233926128591
250 ; 1-2 ; 1 ; custom ; 1 ; 0,02419304847717285 ; - ; 9.832134292565947
250 ; 1-2 ; 1 ; custom ; 1 ; 0,017481088638305664 ; - ; 7.328605200945626
250 ; 1-2 ; 1 ; custom ; 1 ; 0,015773296356201172 ; - ; 5.966587112171838
250 ; 1-2 ; 1 ; custom ; 1 ; 0,02306985855102539 ; - ; 8.88382687927107
250 ; 1-2 ; 1 ; custom ; 1 ; 0,033528804779052734 ; - ; 9.339407744874716
250 ; 1-2 ; 1 ; custom ; 1 ; 0,01517176628112793 ; - ; 5.6689342403628125
250 ; 1-2 ; 1 ; custom ; 1 ; 0,017158985137939453 ; - ; 7.159353348729793
250 ; 1-2 ; 1 ; custom ; 1 ; 0,013693809509277344 ; - ; 4.408352668213457
250 ; 1-2 ; 1 ; custom ; 1 ; 0,038204193115234375 ; - ; 10.53864168618267
250 ; 1-2 ; 1 ; custom ; 1 ; 0,03393411636352539 ; - ; 13.432835820895523
250 ; 1-2 ; 5 ; custom ; 1 ; 0,12407612800598145 ; - ; 21.140142517814727
250 ; 1-2 ; 5 ; custom ; 1 ; 0,171036958694458 ; - ; 23.364485981308412
250 ; 1-2 ; 5 ; custom ; 1 ; 0,0779421329498291 ; - ; 15.196078431372548
250 ; 1-2 ; 5 ; custom ; 1 ; 0,06360602378845215 ; - ; 15.566037735849056
250 ; 1-2 ; 5 ; custom ; 1 ; 0,16123604774475098 ; - ; 21.478060046189377
250 ; 1-2 ; 5 ; custom ; 1 ; 0,377626895904541 ; - ; 33.170731707317074
250 ; 1-2 ; 5 ; custom ; 1 ; 0,13762784004211426 ; - ; 24.681933842239186
250 ; 1-2 ; 5 ; custom ; 1 ; 0,21752500534057617 ; - ; 23.58490566037736
250 ; 1-2 ; 5 ; custom ; 1 ; 0,21883702278137207 ; - ; 25.647058823529413
250 ; 1-2 ; 5 ; custom ; 1 ; 0,36508607864379883 ; - ; 30.2540415704388
250 ; 1-2 ; 10 ; custom ; 1 ; 0,4323759078979492 ; - ; 35.42168674698795
250 ; 1-2 ; 10 ; custom ; 1 ; 0,5175249576568604 ; - ; 33.63431151241535
250 ; 1-2 ; 10 ; custom ; 1 ; 0,31667304039001465 ; - ; 30.069930069930066
250 ; 1-2 ; 10 ; custom ; 1 ; 0,4410820007324219 ; - ; 34.112149532710276
250 ; 1-2 ; 10 ; custom ; 1 ; 0,7255849838256836 ; - ; 36.56174334140436
250 ; 1-2 ; 10 ; custom ; 1 ; 0,9963357448577881 ; - ; 45.58139534883721
250 ; 1-2 ; 10 ; custom ; 1 ; 0,5141279697418213 ; - ; 39.06633906633907
250 ; 1-2 ; 10 ; custom ; 1 ; 0,5644180774688721 ; - ; 39.130434782608695
250 ; 1-2 ; 10 ; custom ; 1 ; 0,6082267761230469 ; - ; 42.23300970873786
250 ; 1-2 ; 10 ; custom ; 1 ; 0,5185470581054688 ; - ; 31.147540983606557
250 ; 1-2 ; 20 ; custom ; 1 ; 1,072620153427124 ; - ; 50.36496350364964
250 ; 1-2 ; 20 ; custom ; 1 ; 0,6510651111602783 ; - ; 37.8076062639821
250 ; 1-2 ; 20 ; custom ; 1 ; 1,401141881942749 ; - ; 51.690821256038646
250 ; 1-2 ; 20 ; custom ; 1 ; 2,1101911067962646 ; - ; 61.882352941176464
250 ; 1-2 ; 20 ; custom ; 1 ; 1,4913721084594727 ; - ; 53.77358490566038
250 ; 1-2 ; 20 ; custom ; 1 ; 1,7987771034240723 ; - ; 56.440281030444964
250 ; 1-2 ; 20 ; custom ; 1 ; 1,2230780124664307 ; - ; 45.089285714285715
250 ; 1-2 ; 20 ; custom ; 1 ; 2,2390379905700684 ; - ; 58.013544018058695
250 ; 1-2 ; 20 ; custom ; 1 ; 1,083169937133789 ; - ; 48.372093023255815
250 ; 1-2 ; 20 ; custom ; 1 ; 1,0747666358947754 ; - ; 48.34123222748815
250 ; 1-2 ; 100 ; custom ; 1 ; 4,054163932800293 ; - ; 74.88372093023256
250 ; 1-2 ; 100 ; custom ; 1 ; 7,0149641036987305 ; - ; 86.28318584070797
250 ; 1-2 ; 100 ; custom ; 1 ; 5,614009857177734 ; - ; 91.14219114219114
250 ; 1-2 ; 100 ; custom ; 1 ; 7,236234903335571 ; - ; 83.98169336384439
250 ; 1-2 ; 100 ; custom ; 1 ; 3,507127046585083 ; - ; 74.58823529411764
250 ; 1-2 ; 100 ; custom ; 1 ; 5,2438178062438965 ; - ; 86.4406779661017
250 ; 1-2 ; 100 ; custom ; 1 ; 6,225821018218994 ; - ; 84.0909090909091
250 ; 1-2 ; 100 ; custom ; 1 ; 2,0200648307800293 ; - ; 59.174311926605505
250 ; 1-2 ; 100 ; custom ; 1 ; 1,5817389488220215 ; - ; 53.62997658079626
250 ; 1-2 ; 100 ; custom ; 1 ; 3,644392967224121 ; - ; 71.36363636363636
250 ; 1-5 ; 1 ; custom ; 1 ; 0,027273893356323242 ; - ; 6.035889070146819
250 ; 1-5 ; 1 ; custom ; 1 ; 0,020023107528686523 ; - ; 2.9827315541601256
250 ; 1-5 ; 1 ; custom ; 1 ; 0,04171490669250488 ; - ; 6.666666666666667
250 ; 1-5 ; 1 ; custom ; 1 ; 0,025198698043823242 ; - ; 5.314009661835748
250 ; 1-5 ; 1 ; custom ; 1 ; 0,02874016761779785 ; - ; 4.625199362041467
250 ; 1-5 ; 1 ; custom ; 1 ; 0,03679013252258301 ; - ; 6.220095693779904
250 ; 1-5 ; 1 ; custom ; 1 ; 0,029690027236938477 ; - ; 5.333333333333334
250 ; 1-5 ; 1 ; custom ; 1 ; 0,0510251522064209 ; - ; 8.507223113964688
250 ; 1-5 ; 1 ; custom ; 1 ; 0,027306079864501953 ; - ; 5.454545454545454
250 ; 1-5 ; 1 ; custom ; 1 ; 0,04732203483581543 ; - ; 6.710310965630114
250 ; 1-5 ; 5 ; custom ; 1 ; 0,19301509857177734 ; - ; 16.50485436893204
250 ; 1-5 ; 5 ; custom ; 1 ; 0,4518599510192871 ; - ; 23.333333333333332
250 ; 1-5 ; 5 ; custom ; 1 ; 0,2523682117462158 ; - ; 16.8
250 ; 1-5 ; 5 ; custom ; 1 ; 0,19138193130493164 ; - ; 13.924050632911392
250 ; 1-5 ; 5 ; custom ; 1 ; 0,16888666152954102 ; - ; 16.230366492146597
250 ; 1-5 ; 5 ; custom ; 1 ; 0,2640540599822998 ; - ; 19.597989949748744
250 ; 1-5 ; 5 ; custom ; 1 ; 0,3067750930786133 ; - ; 18.79194630872483
250 ; 1-5 ; 5 ; custom ; 1 ; 0,2330150604248047 ; - ; 15.47049441786284
250 ; 1-5 ; 5 ; custom ; 1 ; 0,23542308807373047 ; - ; 15.171288743882544
250 ; 1-5 ; 5 ; custom ; 1 ; 0,4932129383087158 ; - ; 22.333333333333332
250 ; 1-5 ; 10 ; custom ; 1 ; 1,6424880027770996 ; - ; 35.79454253611557
250 ; 1-5 ; 10 ; custom ; 1 ; 1,663224697113037 ; - ; 35.84905660377358
250 ; 1-5 ; 10 ; custom ; 1 ; 1,2545840740203857 ; - ; 32.37639553429027
250 ; 1-5 ; 10 ; custom ; 1 ; 0,9877049922943115 ; - ; 32.587859424920126
250 ; 1-5 ; 10 ; custom ; 1 ; 1,0100879669189453 ; - ; 32.19178082191781
