tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
500 ; 1 ; 1 ; zhang ; 1 ; 20,27962589263916 ; 1 ; -
500 ; 1 ; 1 ; custom ; 1 ; 1,9552018642425537 ; 1 ; 57.46140651801029
500 ; 1 ; 5 ; zhang ; 1 ; 16,99218511581421 ; 1 ; -
500 ; 1 ; 5 ; custom ; 1 ; 3,7442409992218018 ; 1 ; 74.39446366782006
500 ; 1 ; 10 ; zhang ; 1 ; 17,66992712020874 ; 1 ; -
500 ; 1 ; 10 ; custom ; 1 ; 7,417230129241943 ; 1 ; 94.43478260869566
500 ; 1 ; 20 ; zhang ; 1 ; 17,86689519882202 ; 1 ; -
500 ; 1 ; 20 ; custom ; 1 ; 4,652614116668701 ; 1 ; 83.85964912280703
500 ; 1 ; 100 ; zhang ; 1 ; 19,419397115707397 ; 1 ; -
500 ; 1 ; 100 ; custom ; 1 ; 10,596956729888916 ; 1 ; 98.63945578231292
500 ; 2 ; 1 ; zhang ; 1 ; 232,34988379478455 ; 1 ; -
500 ; 2 ; 1 ; custom ; 1 ; 0,04185819625854492 ; 1 ; 1.8867924528301887
500 ; 2 ; 5 ; zhang ; 1 ; 163,98705506324768 ; 1 ; -
500 ; 2 ; 5 ; custom ; 1 ; 0,3894808292388916 ; 1 ; 12.388503468780971
500 ; 2 ; 10 ; zhang ; 1 ; 190,19849181175232 ; 1 ; -
500 ; 2 ; 10 ; custom ; 1 ; 1,1147730350494385 ; 1 ; 17.09741550695825
500 ; 2 ; 20 ; zhang ; 1 ; 219,17359900474548 ; 1 ; -
500 ; 2 ; 20 ; custom ; 1 ; 3,8235230445861816 ; 1 ; 28.76984126984127
500 ; 2 ; 100 ; zhang ; 1 ; 215,8074381351471 ; 1 ; -
500 ; 2 ; 100 ; custom ; 1 ; 11,407958984375 ; 0 ; 43.866535819430815
500 ; 5 ; 1 ; zhang ; 1 ; 403,6502170562744 ; 1 ; -
500 ; 5 ; 1 ; custom ; 1 ; 0,08935236930847168 ; 1 ; 2.7700831024930745
500 ; 5 ; 5 ; zhang ; 1 ; 458,96034502983093 ; 1 ; -
500 ; 5 ; 5 ; custom ; 1 ; 0,7228999137878418 ; 1 ; 10.526315789473683
500 ; 5 ; 10 ; zhang ; 1 ; 462,49039220809937 ; 1 ; -
500 ; 5 ; 10 ; custom ; 1 ; 2,0534138679504395 ; 1 ; 16.759002770083104
500 ; 5 ; 20 ; zhang ; 1 ; 449,8027877807617 ; 1 ; -
500 ; 5 ; 20 ; custom ; 1 ; 7,400784015655518 ; 1 ; 25.87991718426501
500 ; 5 ; 100 ; zhang ; 1 ; 428,88218879699707 ; 1 ; -
500 ; 5 ; 100 ; custom ; 1 ; 109,36668491363525 ; 1 ; 73.3241188666206
500 ; 1-2 ; 1 ; zhang ; 1 ; 126,82654905319214 ; 1 ; -
500 ; 1-2 ; 1 ; custom ; 1 ; 0,06928205490112305 ; 1 ; 5.8402860548271756
500 ; 1-2 ; 5 ; zhang ; 1 ; 128,48934197425842 ; 1 ; -
500 ; 1-2 ; 5 ; custom ; 1 ; 0,17828702926635742 ; 1 ; 12.17183770883055
500 ; 1-2 ; 10 ; zhang ; 1 ; 126,00393724441528 ; 1 ; -
500 ; 1-2 ; 10 ; custom ; 1 ; 2,377980947494507 ; 1 ; 25.925925925925924
500 ; 1-2 ; 20 ; zhang ; 1 ; 93,95472502708435 ; 1 ; -
500 ; 1-2 ; 20 ; custom ; 1 ; 2,120483160018921 ; 1 ; 31.23543123543124
500 ; 1-2 ; 100 ; zhang ; 1 ; 121,96715903282166 ; 1 ; -
500 ; 1-2 ; 100 ; custom ; 1 ; 23,57741093635559 ; 1 ; 66.89655172413794
500 ; 1-5 ; 1 ; zhang ; 1 ; 383,4054470062256 ; 1 ; -
500 ; 1-5 ; 1 ; custom ; 1 ; 0,10912370681762695 ; 1 ; 4.006541291905151
500 ; 1-5 ; 5 ; zhang ; 1 ; 352,7328770160675 ; 1 ; -
500 ; 1-5 ; 5 ; custom ; 1 ; 0,5698292255401611 ; 1 ; 11.55115511551155
500 ; 1-5 ; 10 ; zhang ; 1 ; 303,96227979660034 ; 1 ; -
500 ; 1-5 ; 10 ; custom ; 1 ; 1,2751502990722656 ; 1 ; 15.181518151815181
500 ; 1-5 ; 20 ; zhang ; 1 ; 247,7629680633545 ; 1 ; -
500 ; 1-5 ; 20 ; custom ; 1 ; 6,900287866592407 ; 1 ; 30.310663308144413
500 ; 1-5 ; 100 ; zhang ; 1 ; 276,01919507980347 ; 1 ; -
500 ; 1-5 ; 100 ; custom ; 1 ; 59,80315113067627 ; 1 ; 67.9169992019154
