tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
125 ; 1 ; 1 ; custom ; 1 ; 0,016962051391601562 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,04905295372009277 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,011379003524780273 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,02773880958557129 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,012762784957885742 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,06585502624511719 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,02796626091003418 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,21527814865112305 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,018082141876220703 ; -
125 ; 1 ; 1 ; custom ; 1 ; 0,1224370002746582 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,20197415351867676 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,20375490188598633 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,23489117622375488 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,2596590518951416 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,20700407028198242 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,2029130458831787 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,08324217796325684 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,18199825286865234 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,21100282669067383 ; -
125 ; 1 ; 5 ; custom ; 1 ; 0,18516302108764648 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,22804975509643555 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,10766792297363281 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,20724987983703613 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,18995285034179688 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,20008206367492676 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,09468698501586914 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,14739108085632324 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,13200116157531738 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,0878751277923584 ; -
125 ; 1 ; 10 ; custom ; 1 ; 0,16240525245666504 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,17815184593200684 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,2264270782470703 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,2278587818145752 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,21577215194702148 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,23450922966003418 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,19356203079223633 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,2404930591583252 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,2298109531402588 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,1900179386138916 ; -
125 ; 1 ; 20 ; custom ; 1 ; 0,18097996711730957 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,3451268672943115 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,2645070552825928 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,29813098907470703 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,2794351577758789 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,28167200088500977 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,28526806831359863 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,3416461944580078 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,2683260440826416 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,3162219524383545 ; -
125 ; 1 ; 100 ; custom ; 1 ; 0,30028605461120605 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,025271177291870117 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,015127897262573242 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,014561891555786133 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,013440847396850586 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,013252019882202148 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,010421991348266602 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,020479917526245117 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,015664100646972656 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,0169827938079834 ; -
125 ; 2 ; 1 ; custom ; 1 ; 0,013309001922607422 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,1446840763092041 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,24633312225341797 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,14542007446289062 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,16355419158935547 ; -
125 ; 2 ; 5 ; custom ; 1 ; 0,11288881301879883 ; -
