tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
2000 ; 5 ; 100 ; custom ; 1 ; 562,3773419857025 ; - ; 35.73041514677783
2000 ; 5 ; 100 ; custom ; 1 ; 574,104335308075 ; - ; 36.48202812988366
2000 ; 5 ; 100 ; custom ; 1 ; 474,4473180770874 ; - ; 34.2560553633218
2000 ; 5 ; 100 ; custom ; 1 ; 549,8216502666473 ; - ; 34.825611660593445
2000 ; 5 ; 100 ; custom ; 1 ; - ; - ; -
2000 ; 5 ; 100 ; custom ; 1 ; 546,2091588973999 ; - ; 35.75525812619503
2000 ; 5 ; 100 ; custom ; 1 ; 477,25643587112427 ; - ; 34.559333795975014
2000 ; 5 ; 100 ; custom ; 1 ; 451,9461839199066 ; - ; 33.96979691025864
2000 ; 5 ; 100 ; custom ; 1 ; 443,4090030193329 ; - ; 33.31020124913255
2000 ; 5 ; 100 ; custom ; 1 ; 526,2333698272705 ; - ; 35.00086850790342
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,10775399208068848 ; - ; 0.8716561466786895
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,11990594863891602 ; - ; 1.3657056145675266
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,16395998001098633 ; - ; 1.7723039951937518
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,11520195007324219 ; - ; 1.287810721772986
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,18819093704223633 ; - ; 1.7772511848341233
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,15058088302612305 ; - ; 1.5930267508265705
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,13421416282653809 ; - ; 1.7351598173515983
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,12751197814941406 ; - ; 1.4736842105263157
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,13074779510498047 ; - ; 1.6245487364620936
2000 ; 1-2 ; 1 ; custom ; 1 ; 0,12504196166992188 ; - ; 1.6661617691608603
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,9894793033599854 ; - ; 5.654761904761905
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,5917379856109619 ; - ; 4.251497005988024
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,43341588973999023 ; - ; 3.762135922330097
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,565777063369751 ; - ; 4.244582962303354
2000 ; 1-2 ; 5 ; custom ; 1 ; 1,0057847499847412 ; - ; 5.582524271844661
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,963181734085083 ; - ; 5.946601941747573
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,8184797763824463 ; - ; 5.206139030996088
2000 ; 1-2 ; 5 ; custom ; 1 ; 1,0872161388397217 ; - ; 5.942684766214177
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,8761870861053467 ; - ; 5.137614678899083
2000 ; 1-2 ; 5 ; custom ; 1 ; 0,37826991081237793 ; - ; 3.9355992844364938
2000 ; 1-2 ; 10 ; custom ; 1 ; 4,881513833999634 ; - ; 10.039914031317162
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,7096948623657227 ; - ; 8.184838417396557
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,203396797180176 ; - ; 7.184579439252337
2000 ; 1-2 ; 10 ; custom ; 1 ; 4,584428787231445 ; - ; 9.372210651591788
2000 ; 1-2 ; 10 ; custom ; 1 ; 1,2564568519592285 ; - ; 6.553911205073996
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,2888808250427246 ; - ; 7.3577599046767945
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,819269895553589 ; - ; 8.195737015911138
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,2141082286834717 ; - ; 7.813925205229554
2000 ; 1-2 ; 10 ; custom ; 1 ; 2,937960147857666 ; - ; 8.630054315027158
2000 ; 1-2 ; 10 ; custom ; 1 ; 3,417807102203369 ; - ; 8.25301204819277
2000 ; 1-2 ; 20 ; custom ; 1 ; 20,10328698158264 ; - ; 16.934262344744017
2000 ; 1-2 ; 20 ; custom ; 1 ; 6,531858921051025 ; - ; 11.516601854621596
2000 ; 1-2 ; 20 ; custom ; 1 ; 12,522976875305176 ; - ; 14.37216338880484
2000 ; 1-2 ; 20 ; custom ; 1 ; 13,071254014968872 ; - ; 15.644171779141105
2000 ; 1-2 ; 20 ; custom ; 1 ; 12,193365097045898 ; - ; 13.28754852194685
2000 ; 1-2 ; 20 ; custom ; 1 ; 10,797750234603882 ; - ; 14.945321992709598
2000 ; 1-2 ; 20 ; custom ; 1 ; 10,72578501701355 ; - ; 13.782635094110503
