tree_size ; branching_setting ; number_of_changes ; algorithm ; run ; time ; is_correct ; reduction
500 ; 2 ; 1 ; custom ; 1 ; 0,0520777702331543 ; - ; 3.8728897715988087
500 ; 2 ; 1 ; custom ; 1 ; 0,05258798599243164 ; - ; 3.6742800397219466
500 ; 2 ; 1 ; custom ; 1 ; 0,05362820625305176 ; - ; 4.07149950347567
500 ; 2 ; 1 ; custom ; 1 ; 0,038407087326049805 ; - ; 3.373015873015873
500 ; 2 ; 1 ; custom ; 1 ; 0,03445291519165039 ; - ; 1.8830525272547076
500 ; 2 ; 1 ; custom ; 1 ; 0,04285073280334473 ; - ; 3.468780971258672
500 ; 2 ; 1 ; custom ; 1 ; 0,050595998764038086 ; - ; 3.468780971258672
500 ; 2 ; 1 ; custom ; 1 ; 0,03579902648925781 ; - ; 3.072348860257681
500 ; 2 ; 1 ; custom ; 1 ; 0,06606888771057129 ; - ; 4.451038575667656
500 ; 2 ; 1 ; custom ; 1 ; 0,04182720184326172 ; - ; 3.6597428288822944
500 ; 2 ; 5 ; custom ; 1 ; 0,2544279098510742 ; - ; 11.11111111111111
500 ; 2 ; 5 ; custom ; 1 ; 0,34169602394104004 ; - ; 11.881188118811881
500 ; 2 ; 5 ; custom ; 1 ; 0,32303285598754883 ; - ; 11.507936507936508
500 ; 2 ; 5 ; custom ; 1 ; 0,36318302154541016 ; - ; 12.3015873015873
500 ; 2 ; 5 ; custom ; 1 ; 0,3554408550262451 ; - ; 12.759643916913946
500 ; 2 ; 5 ; custom ; 1 ; 0,2913229465484619 ; - ; 11.706349206349206
500 ; 2 ; 5 ; custom ; 1 ; 0,25966739654541016 ; - ; 9.523809523809524
500 ; 2 ; 5 ; custom ; 1 ; 0,31128501892089844 ; - ; 11.683168316831685
500 ; 2 ; 5 ; custom ; 1 ; 0,2519569396972656 ; - ; 10.824230387288978
500 ; 2 ; 5 ; custom ; 1 ; 0,1974170207977295 ; - ; 9.396636993076163
500 ; 2 ; 10 ; custom ; 1 ; 0,7542316913604736 ; - ; 16.320474777448073
500 ; 2 ; 10 ; custom ; 1 ; 1,3787002563476562 ; - ; 21.224086870681145
500 ; 2 ; 10 ; custom ; 1 ; 0,9657511711120605 ; - ; 17.391304347826086
500 ; 2 ; 10 ; custom ; 1 ; 1,0807607173919678 ; - ; 18.849206349206348
500 ; 2 ; 10 ; custom ; 1 ; 1,3137569427490234 ; - ; 20.634920634920633
500 ; 2 ; 10 ; custom ; 1 ; 0,73465895652771 ; - ; 16.385302879841113
500 ; 2 ; 10 ; custom ; 1 ; 1,1356170177459717 ; - ; 20.87475149105368
500 ; 2 ; 10 ; custom ; 1 ; 0,9315409660339355 ; - ; 16.84729064039409
500 ; 2 ; 10 ; custom ; 1 ; 0,7848141193389893 ; - ; 17.542120911793855
500 ; 2 ; 10 ; custom ; 1 ; 1,2044329643249512 ; - ; 20.03968253968254
500 ; 2 ; 20 ; custom ; 1 ; 1,753201961517334 ; - ; 24.404761904761905
500 ; 2 ; 20 ; custom ; 1 ; 1,9038610458374023 ; - ; 25.09881422924901
500 ; 2 ; 20 ; custom ; 1 ; 2,555788993835449 ; - ; 27.07509881422925
500 ; 2 ; 20 ; custom ; 1 ; 3,4235119819641113 ; - ; 29.633300297324084
500 ; 2 ; 20 ; custom ; 1 ; 3,1683390140533447 ; - ; 30.02973240832507
500 ; 2 ; 20 ; custom ; 1 ; 3,835869073867798 ; - ; 32.34126984126984
500 ; 2 ; 20 ; custom ; 1 ; 3,2616958618164062 ; - ; 30.099009900990097
500 ; 2 ; 20 ; custom ; 1 ; 3,416081190109253 ; - ; 29.55223880597015
500 ; 2 ; 20 ; custom ; 1 ; 3,5457372665405273 ; - ; 30.50345508390918
500 ; 2 ; 20 ; custom ; 1 ; 3,345695972442627 ; - ; 29.249011857707508
500 ; 2 ; 100 ; custom ; 1 ; 30,128804922103882 ; - ; 66.63356504468719
500 ; 2 ; 100 ; custom ; 1 ; 17,91238021850586 ; - ; 57.08661417322835
500 ; 2 ; 100 ; custom ; 1 ; 42,093405961990356 ; - ; 76.007866273353
500 ; 2 ; 100 ; custom ; 1 ; 32,874552726745605 ; - ; 69.3069306930693
500 ; 2 ; 100 ; custom ; 1 ; 28,782995223999023 ; - ; 66.27218934911244
500 ; 2 ; 100 ; custom ; 1 ; 39,15865421295166 ; - ; 73.3201581027668
500 ; 2 ; 100 ; custom ; 1 ; 38,79842686653137 ; - ; 72.41379310344827
500 ; 2 ; 100 ; custom ; 1 ; 30,566359043121338 ; - ; 68.41066140177689
